page_id,route,final_status,generation_allowed,source_sheet,source_row,k_present,output_path,output_exists_after,action
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac15-d654-c74d:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac15-d654-c74d/region_tutor,READY_AS_IS,true,인천,121,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ac15-d654-c74d\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c6d0-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c6d0-ba74/region_tutor,READY_AS_IS,true,인천,122,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c120-c6d0-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-c740-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-c740-ba74/region_tutor,READY_AS_IS,true,인천,123,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd88-c740-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae38-c0c1-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae38-c0c1-ba74/region_tutor,READY_AS_IS,true,인천,124,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ae38-c0c1-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-b3c4-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-b3c4-ba74/region_tutor,READY_AS_IS,true,인천,125,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d654-b3c4-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-b3c4-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-b3c4-ba74/region_tutor,READY_AS_IS,true,인천,126,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-b3c4-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0b4-ac00-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0b4-ac00-ba74/region_tutor,READY_AS_IS,true,인천,127,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b0b4-ac00-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c810-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c810-ba74/region_tutor,READY_AS_IS,true,인천,128,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-d558-c810-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-c0ac-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-c0ac-ba74/region_tutor,READY_AS_IS,true,인천,129,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c591-c0ac-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-d574-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-d574-ba74/region_tutor,READY_AS_IS,true,인천,130,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c1a1-d574-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad50-b3d9-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad50-b3d9-ba74/region_tutor,READY_AS_IS,true,인천,131,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-ad50-b3d9-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0bc-c0b0-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0bc-c0b0-ba74/region_tutor,READY_AS_IS,true,인천,132,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c0bc-c0b0-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-b3c4-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-b3c4-ba74/region_tutor,READY_AS_IS,true,인천,133,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c11c-b3c4-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd81-b3c4-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd81-b3c4-ba74/region_tutor,READY_AS_IS,true,인천,134,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bd81-b3c4-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc31-b839-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc31-b839-ba74/region_tutor,READY_AS_IS,true,인천,135,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-bc31-b839-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b300-ccad-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b300-ccad-ba74/region_tutor,READY_AS_IS,true,인천,136,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b300-ccad-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b355-c801-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b355-c801-ba74/region_tutor,READY_AS_IS,true,인천,137,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-b355-c801-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c790-c6d4-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c790-c6d4-ba74/region_tutor,READY_AS_IS,true,인천,138,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c790-c6d4-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c601-d765-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c601-d765-ba74/region_tutor,READY_AS_IS,true,인천,139,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c601-d765-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-d3c9-ba74:region_tutor,/tutor/kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-d3c9-ba74/region_tutor,READY_AS_IS,true,인천,140,true,C:\프로젝트\tutorplan\output\tutor\kr-c778-cc9c-kr-c778-cc9c-c639-c9c4-ad70-kr-c5f0-d3c9-ba74\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc:region_tutor,/tutor/kr-ad11-c8fc/region_tutor,READY_AS_IS,true,광주,2,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c8fc-b3d9-ad6c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c8fc-b3d9-ad6c/region_tutor,READY_AS_IS,true,광주,3,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c8fc-b3d9-ad6c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c8fc-c11c-ad6c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c8fc-c11c-ad6c/region_tutor,READY_AS_IS,true,광주,4,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c8fc-c11c-ad6c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c8fc-b0a8-ad6c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c8fc-b0a8-ad6c/region_tutor,READY_AS_IS,true,광주,5,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c8fc-b0a8-ad6c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c8fc-bd81-ad6c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c8fc-bd81-ad6c/region_tutor,READY_AS_IS,true,광주,6,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c8fc-bd81-ad6c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c/region_tutor,READY_AS_IS,true,광주,7,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b300-c778-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b300-c778-b3d9/region_tutor,READY_AS_IS,true,광주,8,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b300-c778-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-b0a8-b85c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-b0a8-b85c/region_tutor,READY_AS_IS,true,광주,9,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-b0a8-b85c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-cda9-c7a5-b85c:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-cda9-c7a5-b85c/region_tutor,READY_AS_IS,true,광주,10,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-cda9-c7a5-b85c\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c218-ae30-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c218-ae30-b3d9/region_tutor,READY_AS_IS,true,광주,11,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c218-ae30-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-bd88-b85c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-bd88-b85c-b3d9/region_tutor,READY_AS_IS,true,광주,12,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-bd88-b85c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d669-ae08-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d669-ae08-b3d9/region_tutor,READY_AS_IS,true,광주,13,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d669-ae08-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad81-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad81-b3d9/region_tutor,READY_AS_IS,true,광주,14,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad81-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c7a5-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c7a5-b3d9/region_tutor,READY_AS_IS,true,광주,15,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c7a5-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-ba85-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-ba85-b3d9/region_tutor,READY_AS_IS,true,광주,16,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-ba85-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-acc4-b9bc-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-acc4-b9bc-b3d9/region_tutor,READY_AS_IS,true,광주,17,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-acc4-b9bc-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0b0-c218-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0b0-c218-b3d9/region_tutor,READY_AS_IS,true,광주,18,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0b0-c218-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c9c0-c0b0-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c9c0-c0b0-b3d9/region_tutor,READY_AS_IS,true,광주,19,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c9c0-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d559-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d559-b3d9/region_tutor,READY_AS_IS,true,광주,20,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d559-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c18c-d0dc-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c18c-d0dc-b3d9/region_tutor,READY_AS_IS,true,광주,21,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c18c-d0dc-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c5f0-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c5f0-b3d9/region_tutor,READY_AS_IS,true,광주,22,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c5f0-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6b4-b9bc-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6b4-b9bc-b3d9/region_tutor,READY_AS_IS,true,광주,23,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6b4-b9bc-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c120-ad50-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c120-ad50-b3d9/region_tutor,READY_AS_IS,true,광주,24,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c120-ad50-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-b0a8-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-b0a8-b3d9/region_tutor,READY_AS_IS,true,광주,25,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-b0a8-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c0b0-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c0b0-b3d9/region_tutor,READY_AS_IS,true,광주,26,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6a9-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c591-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c591-b3d9/region_tutor,READY_AS_IS,true,광주,27,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c591-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b18d-c131-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b18d-c131-b3d9/region_tutor,READY_AS_IS,true,광주,28,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b18d-c131-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad11-cc9c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad11-cc9c-b3d9/region_tutor,READY_AS_IS,true,광주,29,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad11-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c720-cd0c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c720-cd0c-b3d9/region_tutor,READY_AS_IS,true,광주,30,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c720-cd0c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b355-d765-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b355-d765-b3d9/region_tutor,READY_AS_IS,true,광주,31,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b355-d765-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c30d-cd0c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c30d-cd0c-b3d9/region_tutor,READY_AS_IS,true,광주,32,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c30d-cd0c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d654-c815-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d654-c815-b3d9/region_tutor,READY_AS_IS,true,광주,33,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d654-c815-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ce58-d3c9-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ce58-d3c9-b3d9/region_tutor,READY_AS_IS,true,광주,34,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ce58-d3c9-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-bc29-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-bc29-b3d9/region_tutor,READY_AS_IS,true,광주,35,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b0b4-bc29-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-d638-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-d638-b3d9/region_tutor,READY_AS_IS,true,광주,36,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ae08-d638-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d48d-c554-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d48d-c554-b3d9/region_tutor,READY_AS_IS,true,광주,37,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-d48d-c554-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9e4-c6d4-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9e4-c6d4-b3d9/region_tutor,READY_AS_IS,true,광주,38,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9e4-c6d4-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-cc9c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-cc9c-b3d9/region_tutor,READY_AS_IS,true,광주,39,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b3d9-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9c8-b975-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9c8-b975-b3d9/region_tutor,READY_AS_IS,true,광주,40,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-b9c8-b975-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c138-d558-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c138-d558-b3d9/region_tutor,READY_AS_IS,true,광주,41,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c138-d558-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0ac-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0ac-b3d9/region_tutor,READY_AS_IS,true,광주,42,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c0ac-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad6c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad6c-b3d9/region_tutor,READY_AS_IS,true,광주,43,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-ad6c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c11c-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c11c-b3d9/region_tutor,READY_AS_IS,true,광주,44,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c11c-b3d9\region_tutor\index.html,True,GENERATED_K
candidate:tutor:kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6d4-c0b0-b3d9:region_tutor,/tutor/kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6d4-c0b0-b3d9/region_tutor,READY_AS_IS,true,광주,45,true,C:\프로젝트\tutorplan\output\tutor\kr-ad11-c8fc-kr-ad11-c0b0-ad6c-kr-c6d4-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K
