page_id,region_id,keyword,sheet,row,route,status
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9,동숭동과외,서울,278,/tutor/seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9,명륜동과외,서울,279,/tutor/seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9,무악동과외,서울,280,/tutor/seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb18-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb18-b3d9,종로구 묘동과외,서울,281,/tutor/seoul-kr-c911-b791-ad6c-kr-bb18-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9,봉익동과외,서울,282,/tutor/seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9,부암동과외,서울,283,/tutor/seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9,사간동과외,서울,284,/tutor/seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9,사직동과외,서울,285,/tutor/seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9,삼청동과외,서울,286,/tutor/seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9,서린동과외,서울,287,/tutor/seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c:region_tutor,seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c,세종로과외,서울,288,/tutor/seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9,소격동과외,서울,289,/tutor/seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9,송월동과외,서울,290,/tutor/seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9,수송동과외,서울,291,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9,숭인동과외,서울,292,/tutor/seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9,신문로동과외,서울,293,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9,신영동과외,서울,294,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9,안국동과외,서울,295,/tutor/seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9,연건동과외,서울,296,/tutor/seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9,연지동과외,서울,297,/tutor/seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9,예지동과외,서울,298,/tutor/seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9,옥인동과외,서울,299,/tutor/seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9,와룡동과외,서울,300,/tutor/seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9,운니동과외,서울,301,/tutor/seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9,원남동과외,서울,302,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9,원서동과외,서울,303,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9,이화동과외,서울,304,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9,익선동과외,서울,305,/tutor/seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9,인사동과외,서울,306,/tutor/seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9,인의동과외,서울,307,/tutor/seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9,장사동과외,서울,308,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9,종로구 재동과외,서울,309,/tutor/seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c801-c120-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c801-c120-b3d9,적선동과외,서울,310,/tutor/seoul-kr-c911-b791-ad6c-kr-c801-c120-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c885-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c885-b85c-b3d9,종로동과외,서울,311,/tutor/seoul-kr-c911-b791-ad6c-kr-c885-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c911-d559-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c911-d559-b3d9,중학동과외,서울,312,/tutor/seoul-kr-c911-b791-ad6c-kr-c911-d559-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-cc3d-c131-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-cc3d-c131-b3d9,창성동과외,서울,313,/tutor/seoul-kr-c911-b791-ad6c-kr-cc3d-c131-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-cc3d-c2e0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-cc3d-c2e0-b3d9,창신동과외,서울,314,/tutor/seoul-kr-c911-b791-ad6c-kr-cc3d-c2e0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-c6b4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ccad-c6b4-b3d9,청운동과외,서울,315,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-c6b4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-c9c4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ccad-c9c4-b3d9,청진동과외,서울,316,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-c9c4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccb4-bd80-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ccb4-bd80-b3d9,체부동과외,서울,317,/tutor/seoul-kr-c911-b791-ad6c-kr-ccb4-bd80-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-cda9-c2e0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-cda9-c2e0-b3d9,충신동과외,서울,318,/tutor/seoul-kr-c911-b791-ad6c-kr-cda9-c2e0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d1b5-c758-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d1b5-c758-b3d9,통의동과외,서울,319,/tutor/seoul-kr-c911-b791-ad6c-kr-d1b5-c758-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d1b5-c778-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d1b5-c778-b3d9,통인동과외,서울,320,/tutor/seoul-kr-c911-b791-ad6c-kr-d1b5-c778-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d314-d310-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d314-d310-b3d9,팔판동과외,서울,321,/tutor/seoul-kr-c911-b791-ad6c-kr-d314-d310-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d3c9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d3c9-b3d9,종로구 평동과외,서울,322,/tutor/seoul-kr-c911-b791-ad6c-kr-d3c9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d3c9-cc3d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d3c9-cc3d-b3d9,평창동과외,서울,323,/tutor/seoul-kr-c911-b791-ad6c-kr-d3c9-cc3d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d544-c6b4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d544-c6b4-b3d9,필운동과외,서울,324,/tutor/seoul-kr-c911-b791-ad6c-kr-d544-c6b4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d589-cd0c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d589-cd0c-b3d9,행촌동과외,서울,325,/tutor/seoul-kr-c911-b791-ad6c-kr-d589-cd0c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d61c-d654-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d61c-d654-b3d9,혜화동과외,서울,326,/tutor/seoul-kr-c911-b791-ad6c-kr-d61c-d654-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d64d-c9c0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d64d-c9c0-b3d9,홍지동과외,서울,327,/tutor/seoul-kr-c911-b791-ad6c-kr-d64d-c9c0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d64d-d30c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d64d-d30c-b3d9,홍파동과외,서울,328,/tutor/seoul-kr-c911-b791-ad6c-kr-d64d-d30c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d654-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d654-b3d9,종로구 화동과외,서울,329,/tutor/seoul-kr-c911-b791-ad6c-kr-d654-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6a8-c790-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d6a8-c790-b3d9,효자동과외,서울,330,/tutor/seoul-kr-c911-b791-ad6c-kr-d6a8-c790-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6a8-c81c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d6a8-c81c-b3d9,효제동과외,서울,331,/tutor/seoul-kr-c911-b791-ad6c-kr-d6a8-c81c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6c8-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d6c8-c815-b3d9,훈정동과외,서울,332,/tutor/seoul-kr-c911-b791-ad6c-kr-d6c8-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad11-d76c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad11-d76c-b3d9,광희동과외,서울,333,/tutor/seoul-kr-c911-b791-ad6c-kr-ad11-d76c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0a8-b300-bb38-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0a8-b300-bb38-b85c-b3d9,남대문로동과외,서울,334,/tutor/seoul-kr-c911-b791-ad6c-kr-b0a8-b300-bb38-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0a8-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0a8-c0b0-b3d9,남산동과외,서울,335,/tutor/seoul-kr-c911-b791-ad6c-kr-b0a8-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0a8-cc3d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0a8-cc3d-b3d9,남창동과외,서울,336,/tutor/seoul-kr-c911-b791-ad6c-kr-b0a8-cc3d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b2e4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b2e4-b3d9,중구 다동과외,서울,337,/tutor/seoul-kr-c911-b791-ad6c-kr-b2e4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b9cc-b9ac-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b9cc-b9ac-b3d9,만리동과외,서울,338,/tutor/seoul-kr-c911-b791-ad6c-kr-b9cc-b9ac-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ba85-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ba85-b3d9,중구 명동과외,서울,339,/tutor/seoul-kr-c911-b791-ad6c-kr-ba85-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb34-ad50-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb34-ad50-b3d9,무교동과외,서울,340,/tutor/seoul-kr-c911-b791-ad6c-kr-bb34-ad50-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb35-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb35-c815-b3d9,묵정동과외,서울,341,/tutor/seoul-kr-c911-b791-ad6c-kr-bb35-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bc29-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bc29-c0b0-b3d9,방산동과외,서울,342,/tutor/seoul-kr-c911-b791-ad6c-kr-bc29-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd09-b798-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bd09-b798-b3d9,봉래동과외,서울,343,/tutor/seoul-kr-c911-b791-ad6c-kr-bd09-b798-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd81-cc3d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bd81-cc3d-b3d9,북창동과외,서울,344,/tutor/seoul-kr-c911-b791-ad6c-kr-bd81-cc3d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0b0-b9bc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0b0-b9bc-b3d9,산림동과외,서울,345,/tutor/seoul-kr-c911-b791-ad6c-kr-c0b0-b9bc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11c-c18c-bb38-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11c-c18c-bb38-b3d9,서소문동과외,서울,346,/tutor/seoul-kr-c911-b791-ad6c-kr-c11c-c18c-bb38-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c18c-acf5-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c18c-acf5-b3d9,소공동과외,서울,347,/tutor/seoul-kr-c911-b791-ad6c-kr-c18c-acf5-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-d45c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c218-d45c-b3d9,수표동과외,서울,348,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-d45c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-d558-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c218-d558-b3d9,수하동과외,서울,349,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-d558-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c21c-d654-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c21c-d654-b3d9,순화동과외,서울,350,/tutor/seoul-kr-c911-b791-ad6c-kr-c21c-d654-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-b2f9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-b2f9-b3d9,신당동과외,서울,351,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-b2f9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c30d-b9bc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c30d-b9bc-b3d9,쌍림동과외,서울,352,/tutor/seoul-kr-c911-b791-ad6c-kr-c30d-b9bc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c608-ad00-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c608-ad00-b3d9,예관동과외,서울,353,/tutor/seoul-kr-c911-b791-ad6c-kr-c608-ad00-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c608-c7a5-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c608-c7a5-b3d9,예장동과외,서울,354,/tutor/seoul-kr-c911-b791-ad6c-kr-c608-c7a5-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c624-c7a5-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c624-c7a5-b3d9,오장동과외,서울,355,/tutor/seoul-kr-c911-b791-ad6c-kr-c624-c7a5-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c744-c9c0-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c744-c9c0-b85c-b3d9,을지로동과외,서울,356,/tutor/seoul-kr-c911-b791-ad6c-kr-c744-c9c0-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c758-c8fc-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c758-c8fc-b85c-b3d9,의주로동과외,서울,357,/tutor/seoul-kr-c911-b791-ad6c-kr-c758-c8fc-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c778-d604-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c778-d604-b3d9,인현동과외,서울,358,/tutor/seoul-kr-c911-b791-ad6c-kr-c778-d604-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c785-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c785-c815-b3d9,입정동과외,서울,359,/tutor/seoul-kr-c911-b791-ad6c-kr-c785-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-ad50-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a5-ad50-b3d9,장교동과외,서울,360,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-ad50-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-cda9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a5-cda9-b3d9,장충동과외,서울,361,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-cda9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c800-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c800-b3d9,중구 저동과외,서울,362,/tutor/seoul-kr-c911-b791-ad6c-kr-c800-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c815-b3d9,중구 정동과외,서울,363,/tutor/seoul-kr-c911-b791-ad6c-kr-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c8fc-ad50-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c8fc-ad50-b3d9,주교동과외,서울,364,/tutor/seoul-kr-c911-b791-ad6c-kr-c8fc-ad50-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c8fc-c790-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c8fc-c790-b3d9,주자동과외,서울,365,/tutor/seoul-kr-c911-b791-ad6c-kr-c8fc-c790-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c911-b9bc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c911-b9bc-b3d9,중림동과외,서울,366,/tutor/seoul-kr-c911-b791-ad6c-kr-c911-b9bc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-cd08-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-cd08-b3d9,중구 초동과외,서울,367,/tutor/seoul-kr-c911-b791-ad6c-kr-cd08-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-cda9-bb34-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-cda9-bb34-b85c-b3d9,충무로동과외,서울,368,/tutor/seoul-kr-c911-b791-ad6c-kr-cda9-bb34-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d0dc-d3c9-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d0dc-d3c9-b85c-b3d9,태평로동과외,서울,369,/tutor/seoul-kr-c911-b791-ad6c-kr-d0dc-d3c9-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d544-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d544-b3d9,중구 필동과외,서울,370,/tutor/seoul-kr-c911-b791-ad6c-kr-d544-b3d9/region_tutor,HOLD_CONTENT
