normalized_school_name,school_level,reference_count,region_count,sigungu_count,sido_count,classification,confidence,source_region_statuses
마성중학교,middle_school,2,1,1,1,manual_review,low,normal
농암초등학교청화분교장,elementary_school,2,1,1,1,manual_review,low,normal
하양여자고등학교,high_school,8,1,1,1,manual_review,low,normal
진량고등학교,high_school,8,1,1,1,manual_review,low,normal
압량중학교,middle_school,3,1,1,1,manual_review,low,normal
와촌초등학교,elementary_school,3,1,1,1,manual_review,low,normal
경산제일고등학교,high_school,4,1,1,1,manual_review,low,normal
용성중학교,middle_school,2,1,1,1,manual_review,low,normal
영남삼육고등학교,high_school,2,1,1,1,manual_review,low,normal
의성고등학교,high_school,8,1,1,1,manual_review,low,normal
옥산중학교,middle_school,2,1,1,1,manual_review,low,normal
경북소프트웨어마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
경북중부중학교,middle_school,2,1,1,1,manual_review,low,normal
안계고등학교,high_school,3,1,1,1,manual_review,low,normal
다인중학교,middle_school,2,1,1,1,manual_review,low,normal
청송고등학교,high_school,5,1,1,1,manual_review,low,normal
청송중학교부동분교장,middle_school,2,1,1,1,manual_review,low,normal
경북골프경영고등학교,high_school,3,1,1,1,manual_review,low,normal
현동중학교,middle_school,2,1,1,1,manual_review,low,normal
현서고등학교,high_school,3,1,1,1,manual_review,low,normal
진보고등학교,high_school,4,1,1,1,manual_review,low,normal
영양고등학교,high_school,6,1,1,1,manual_review,low,normal
수비고등학교,high_school,3,1,1,1,manual_review,low,normal
석보중학교,middle_school,2,1,1,1,manual_review,low,normal
영덕고등학교,high_school,5,1,1,1,manual_review,low,normal
강구정보고등학교,high_school,3,1,1,1,manual_review,low,normal
남정중학교,middle_school,2,1,1,1,manual_review,low,normal
지품중학교,middle_school,2,1,1,1,manual_review,low,normal
축산중학교,middle_school,2,1,1,1,manual_review,low,normal
영해고등학교,high_school,3,1,1,1,manual_review,low,normal
병곡중학교,middle_school,3,1,1,1,manual_review,low,normal
창수초등학교인천분교장,elementary_school,2,1,1,1,manual_review,low,normal
모계고등학교,high_school,5,1,1,1,manual_review,low,normal
청도고등학교,high_school,4,1,1,1,manual_review,low,normal
경북드론고등학교,high_school,3,1,1,1,manual_review,low,normal
이서고등학교,high_school,3,1,1,1,manual_review,low,normal
매전중학교,middle_school,2,1,1,1,manual_review,low,normal
한국조리명장고등학교,high_school,4,1,1,1,manual_review,low,normal
다산중학교,middle_school,2,1,1,1,manual_review,low,normal
고령중학교개진분교장,middle_school,2,1,1,1,manual_review,low,normal
우곡중학교,middle_school,2,1,1,1,manual_review,low,normal
쌍림중학교,middle_school,2,1,1,1,manual_review,low,normal
성주고등학교,high_school,6,1,1,1,manual_review,low,normal
명인고등학교,high_school,4,1,1,1,manual_review,low,normal
용암중학교,middle_school,3,1,1,1,manual_review,low,normal
수륜중학교,middle_school,2,1,1,1,manual_review,low,normal
성주중학교가천분교장,middle_school,2,1,1,1,manual_review,low,normal
벽진중학교,middle_school,2,1,1,1,manual_review,low,normal
초전중학교,middle_school,2,1,1,1,manual_review,low,normal
월항초등학교지방분교장,elementary_school,2,1,1,1,manual_review,low,normal
순심여자고등학교,high_school,11,1,1,1,manual_review,low,normal
북삼고등학교,high_school,6,1,1,1,manual_review,low,normal
석적고등학교,high_school,6,1,1,1,manual_review,low,normal
경북기계명장고등학교,high_school,4,1,1,1,manual_review,low,normal
동명고등학교,high_school,4,1,1,1,manual_review,low,normal
학림초등학교,elementary_school,3,1,1,1,manual_review,low,normal
약목고등학교,high_school,4,1,1,1,manual_review,low,normal
대창고등학교,high_school,8,1,1,1,manual_review,low,normal
경북일고등학교,high_school,2,1,1,1,manual_review,low,normal
용문중학교,middle_school,2,1,1,1,manual_review,low,normal
용궁중학교,middle_school,2,1,1,1,manual_review,low,normal
지보중학교,middle_school,2,1,1,1,manual_review,low,normal
풍양중학교,middle_school,2,1,1,1,manual_review,low,normal
은풍중학교,middle_school,2,1,1,1,manual_review,low,normal
봉화고등학교,high_school,6,1,1,1,manual_review,low,normal
물야중학교,middle_school,2,1,1,1,manual_review,low,normal
봉성초등학교,elementary_school,2,1,1,1,manual_review,low,normal
한국산림과학고등학교,high_school,5,1,1,1,manual_review,low,normal
소천중학교,middle_school,3,1,1,1,manual_review,low,normal
석포중학교,middle_school,2,1,1,1,manual_review,low,normal
울진고등학교,high_school,4,1,1,1,manual_review,low,normal
한국원자력마이스터고등학교,high_school,4,1,1,1,manual_review,low,normal
천부초등학교,elementary_school,4,1,1,1,manual_review,low,normal
온정중학교,middle_school,2,1,1,1,manual_review,low,normal
죽변고등학교,high_school,3,1,1,1,manual_review,low,normal
후포고등학교,high_school,4,1,1,1,manual_review,low,normal
삼근초등학교옥방분교장,elementary_school,2,1,1,1,manual_review,low,normal
매화중학교,middle_school,2,1,1,1,manual_review,low,normal
울릉고등학교,high_school,4,1,1,1,manual_review,low,normal
창원북면고등학교,high_school,9,1,1,1,manual_review,low,normal
창원동중학교,middle_school,6,1,1,1,manual_review,low,normal
경남로봇고등학교,high_school,9,1,1,1,manual_review,low,normal
창원명곡고등학교,high_school,2,1,1,1,manual_review,low,normal
창원경일고등학교,high_school,6,1,1,1,manual_review,low,normal
창원중앙여자고등학교,high_school,6,1,1,1,manual_review,low,normal
창원사파고등학교,high_school,4,1,1,1,manual_review,low,normal
구산중학교구남분교장,middle_school,4,1,1,1,manual_review,low,normal
마산삼진고등학교,high_school,5,1,1,1,manual_review,low,normal
진전중학교,middle_school,2,1,1,1,manual_review,low,normal
구산중학교,middle_school,2,1,1,1,manual_review,low,normal
마산가포고등학교,high_school,2,1,1,1,manual_review,low,normal
마산서중학교,middle_school,4,1,1,1,manual_review,low,normal
마산제일여자고등학교,high_school,2,1,1,1,manual_review,low,normal
성지여자고등학교,high_school,6,1,1,1,manual_review,low,normal
마산중학교,middle_school,2,1,1,1,manual_review,low,normal
마산용마고등학교,high_school,5,1,1,1,manual_review,low,normal
마산제일고등학교,high_school,14,1,1,1,manual_review,low,normal
석전초등학교,elementary_school,2,1,1,1,manual_review,low,normal
창신고등학교,high_school,3,1,1,1,manual_review,low,normal
진해여자고등학교,high_school,5,1,1,1,manual_review,low,normal
진해중앙고등학교,high_school,3,1,1,1,manual_review,low,normal
진해세화여자고등학교,high_school,5,1,1,1,manual_review,low,normal
진해냉천중학교,middle_school,6,1,1,1,manual_review,low,normal
예하초등학교,elementary_school,2,1,1,1,manual_review,low,normal
금곡중학교,middle_school,2,1,1,1,manual_review,low,normal
경남체육고등학교,high_school,3,1,1,1,manual_review,low,normal
진주외국어고등학교,high_school,2,1,1,1,manual_review,low,normal
반성중학교,middle_school,2,1,1,1,manual_review,low,normal
지수중학교,middle_school,2,1,1,1,manual_review,low,normal
대곡고등학교,high_school,3,1,1,1,manual_review,low,normal
진주동중학교,middle_school,3,1,1,1,manual_review,low,normal
명석중학교,middle_school,2,1,1,1,manual_review,low,normal
진서고등학교,high_school,3,1,1,1,manual_review,low,normal
경진고등학교,high_school,6,1,1,1,manual_review,low,normal
진주제일여자고등학교,high_school,6,1,1,1,manual_review,low,normal
삼현여자고등학교,high_school,4,1,1,1,manual_review,low,normal
경해여자고등학교,high_school,7,1,1,1,manual_review,low,normal
신안초등학교,elementary_school,3,1,1,1,manual_review,low,normal
대아고등학교,high_school,4,1,1,1,manual_review,low,normal
진양고등학교,high_school,6,1,1,1,manual_review,low,normal
충렬여자고등학교,high_school,4,1,1,1,manual_review,low,normal
도산중학교,middle_school,2,1,1,1,manual_review,low,normal
동원고등학교,high_school,6,1,1,1,manual_review,low,normal
욕지중학교,middle_school,3,1,1,1,manual_review,low,normal
한산중학교,middle_school,2,1,1,1,manual_review,low,normal
사량중학교,middle_school,2,1,1,1,manual_review,low,normal
충무고등학교,high_school,2,1,1,1,manual_review,low,normal
통영중앙중학교,middle_school,2,1,1,1,manual_review,low,normal
사천여자고등학교,high_school,5,1,1,1,manual_review,low,normal
경남자영고등학교,high_school,4,1,1,1,manual_review,low,normal
사남초등학교,elementary_school,2,1,1,1,manual_review,low,normal
곤양고등학교,high_school,3,1,1,1,manual_review,low,normal
곤명중학교,middle_school,2,1,1,1,manual_review,low,normal
서포중학교,middle_school,2,1,1,1,manual_review,low,normal
진영고등학교,high_school,11,1,1,1,manual_review,low,normal
김해서중학교,middle_school,2,1,1,1,manual_review,low,normal
진례중학교,middle_school,3,1,1,1,manual_review,low,normal
한림중학교,middle_school,4,1,1,1,manual_review,low,normal
생림중학교,middle_school,3,1,1,1,manual_review,low,normal
상동초등학교,elementary_school,3,1,1,1,manual_review,low,normal
김해대동중학교,middle_school,4,1,1,1,manual_review,low,normal
김해중앙여자고등학교,high_school,3,1,1,1,manual_review,low,normal
삼랑진고등학교,high_school,5,1,1,1,manual_review,low,normal
밀양동명고등학교,high_school,3,1,1,1,manual_review,low,normal
사포초등학교,elementary_school,2,1,1,1,manual_review,low,normal
밀양동강중학교,middle_school,3,1,1,1,manual_review,low,normal
동국대학교사범대학부속홍제중학교,middle_school,3,1,1,1,manual_review,low,normal
예림초등학교,elementary_school,2,1,1,1,manual_review,low,normal
한국나노마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
미리벌중학교,middle_school,2,1,1,1,manual_review,low,normal
밀성제일고등학교,high_school,6,1,1,1,manual_review,low,normal
밀양중학교,middle_school,4,1,1,1,manual_review,low,normal
지세포중학교,middle_school,2,1,1,1,manual_review,low,normal
동부중학교,middle_school,3,1,1,1,manual_review,low,normal
거제제일고등학교,high_school,5,1,1,1,manual_review,low,normal
둔덕중학교,middle_school,2,1,1,1,manual_review,low,normal
성포중학교,middle_school,5,1,1,1,manual_review,low,normal
연초고등학교,high_school,6,1,1,1,manual_review,low,normal
경남산업고등학교,high_school,4,1,1,1,manual_review,low,normal
외포중학교,middle_school,4,1,1,1,manual_review,low,normal
해성고등학교,high_school,4,1,1,1,manual_review,low,normal
거제고등학교,high_school,6,1,1,1,manual_review,low,normal
거제장평중학교,middle_school,3,1,1,1,manual_review,low,normal
거제중앙고등학교,high_school,10,1,1,1,manual_review,low,normal
범어고등학교,high_school,19,1,1,1,manual_review,low,normal
양산인공지능고등학교,high_school,11,1,1,1,manual_review,low,normal
원동중학교,middle_school,4,1,1,1,manual_review,low,normal
양주중학교,middle_school,4,1,1,1,manual_review,low,normal
보광고등학교,high_school,4,1,1,1,manual_review,low,normal
웅상고등학교,high_school,6,1,1,1,manual_review,low,normal
회야초등학교,elementary_school,2,1,1,1,manual_review,low,normal
의령고등학교,high_school,4,1,1,1,manual_review,low,normal
의령여자고등학교,high_school,3,1,1,1,manual_review,low,normal
정곡중학교,middle_school,2,1,1,1,manual_review,low,normal
지정중학교,middle_school,2,1,1,1,manual_review,low,normal
신반정보고등학교,high_school,3,1,1,1,manual_review,low,normal
명덕고등학교,high_school,7,1,1,1,manual_review,low,normal
호암중학교,middle_school,5,1,1,1,manual_review,low,normal
함성중학교,middle_school,2,1,1,1,manual_review,low,normal
군북고등학교,high_school,4,1,1,1,manual_review,low,normal
칠원고등학교,high_school,5,1,1,1,manual_review,low,normal
산인초등학교,elementary_school,2,1,1,1,manual_review,low,normal
창녕여자고등학교,high_school,7,1,1,1,manual_review,low,normal
남지고등학교,high_school,5,1,1,1,manual_review,low,normal
한국과학기술고등학교,high_school,2,1,1,1,manual_review,low,normal
창녕대성고등학교,high_school,3,1,1,1,manual_review,low,normal
창녕옥야고등학교,high_school,4,1,1,1,manual_review,low,normal
창녕고등학교,high_school,2,1,1,1,manual_review,low,normal
부곡중학교,middle_school,3,1,1,1,manual_review,low,normal
철성고등학교,high_school,10,1,1,1,manual_review,low,normal
소가야중학교,middle_school,2,1,1,1,manual_review,low,normal
동해중학교,middle_school,2,1,1,1,manual_review,low,normal
고성동중학교,middle_school,4,1,1,1,manual_review,low,normal
남해제일고등학교,high_school,5,1,1,1,manual_review,low,normal
남해고등학교,high_school,3,1,1,1,manual_review,low,normal
상주중학교,middle_school,2,1,1,1,manual_review,low,normal
경남해양과학고등학교,high_school,4,1,1,1,manual_review,low,normal
미조중학교,middle_school,2,1,1,1,manual_review,low,normal
남해해성고등학교,high_school,3,1,1,1,manual_review,low,normal
남해정보산업고등학교,high_school,3,1,1,1,manual_review,low,normal
설천중학교,middle_school,2,1,1,1,manual_review,low,normal
창선고등학교,high_school,3,1,1,1,manual_review,low,normal
하동여자고등학교,high_school,5,1,1,1,manual_review,low,normal
화개중학교,middle_school,4,1,1,1,manual_review,low,normal
악양중학교,middle_school,2,1,1,1,manual_review,low,normal
금남고등학교,high_school,4,1,1,1,manual_review,low,normal
진교고등학교,high_school,3,1,1,1,manual_review,low,normal
청암중학교,middle_school,3,1,1,1,manual_review,low,normal
옥종고등학교,high_school,3,1,1,1,manual_review,low,normal
궁항초등학교,elementary_school,2,1,1,1,manual_review,low,normal
산청고등학교,high_school,3,1,1,1,manual_review,low,normal
지리산고등학교,high_school,4,1,1,1,manual_review,low,normal
간디고등학교,high_school,3,1,1,1,manual_review,low,normal
경남간호고등학교,high_school,2,1,1,1,manual_review,low,normal
신등고등학교,high_school,3,1,1,1,manual_review,low,normal
함양제일고등학교,high_school,7,1,1,1,manual_review,low,normal
마천중학교,middle_school,2,1,1,1,manual_review,low,normal
수동중학교,middle_school,2,1,1,1,manual_review,low,normal
안의고등학교,high_school,3,1,1,1,manual_review,low,normal
서상고등학교,high_school,3,1,1,1,manual_review,low,normal
거창대성고등학교,high_school,17,1,1,1,manual_review,low,normal
웅양중학교,middle_school,2,1,1,1,manual_review,low,normal
거창중학교고제분교장,middle_school,2,1,1,1,manual_review,low,normal
거창덕유중학교,middle_school,2,1,1,1,manual_review,low,normal
거창승강기고등학교,high_school,3,1,1,1,manual_review,low,normal
합천여자고등학교,high_school,6,1,1,1,manual_review,low,normal
묘산중학교,middle_school,2,1,1,1,manual_review,low,normal
해인중학교,middle_school,2,1,1,1,manual_review,low,normal
야로고등학교,high_school,3,1,1,1,manual_review,low,normal
초계고등학교,high_school,3,1,1,1,manual_review,low,normal
합천평화고등학교,high_school,2,1,1,1,manual_review,low,normal
삼가고등학교,high_school,3,1,1,1,manual_review,low,normal
가회중학교,middle_school,2,1,1,1,manual_review,low,normal
대병중학교,middle_school,2,1,1,1,manual_review,low,normal
한림공업고등학교,high_school,10,1,1,1,manual_review,low,normal
애월고등학교,high_school,16,1,1,1,manual_review,low,normal
세화고등학교,high_school,12,1,1,1,manual_review,low,normal
함덕고등학교,high_school,11,1,1,1,manual_review,low,normal
한국뷰티고등학교,high_school,7,1,1,1,manual_review,low,normal
추자중학교,middle_school,3,1,1,1,manual_review,low,normal
우도중학교,middle_school,2,1,1,1,manual_review,low,normal
제주여자상업고등학교,high_school,2,1,1,1,manual_review,low,normal
대기고등학교,high_school,2,1,1,1,manual_review,low,normal
남녕고등학교,high_school,5,1,1,1,manual_review,low,normal
제주고등학교,high_school,8,1,1,1,manual_review,low,normal
대정여자고등학교,high_school,10,1,1,1,manual_review,low,normal
위미중학교,middle_school,9,1,1,1,manual_review,low,normal
표선고등학교,high_school,7,1,1,1,manual_review,low,normal
남주고등학교,high_school,5,1,1,1,manual_review,low,normal
서귀포여자중학교,middle_school,3,1,1,1,manual_review,low,normal
중문중학교,middle_school,2,1,1,1,manual_review,low,normal
